dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
553e813b-993b-46f4-b42e-d3a5bf064572	7154e93e-b73c-44a3-8baf-58cb98c425d1				137103	[70, 86, 40024]				"[{""crossref"":{""citeinfo"":{""origin"":""Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach"",""pubdate"":""2009"",""title"":""OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions"",""onlink"":""http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"",""serinfo"":{""sername"":""Oceanography"",""issue"":""22(2):104-115""}}}}]"			HumanObservation	-3.0			"[{""crossref"":{""citeinfo"":{""origin"":""Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach"",""pubdate"":""2009"",""title"":""OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions"",""onlink"":""http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"",""serinfo"":{""sername"":""Oceanography"",""issue"":""22(2):104-115""}}}}]Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115"			1406_16939	Mammalia	1837	1406			1e-05	1.11						1406	Observatoire Pelagis - Reseau National Echouage (French stranding network) strandings 1934-2020	2008-10-15	1224028800000	1224028800000	1224028800000	2008	15	46.83933	-2.14331																2008-10-15					Delphinidae	136980					POINT(-2.14331 46.83933)					Peponocephala	137022	EPSG:4326							2008-10-15													Identification Type:Visual sighting											Cetacea	2688	Gnathostomata	1828		PELAGIS				Animalia	2							http://creativecommons.org/licenses/by-nc/4.0/								true							Tetrapoda	1831					2024-01-18 14:44:43	10							WoRMS LSID		1406_16939	Visual; shore	present	Cetartiodactyla	370511										PELAGIS									Chordata			1821				1406_16939						PELAGIS					Peponocephala electra	(Gray, 1846)	urn:lsid:marinespecies.org:taxname:137103				-257.0	Peponocephala electra	137103	electra	33.02	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Odontoceti	148723							Species	"Taxon recorded as ""Peponocephala electra"" by the provider"	valid			Event									2008-10-15 00:00:00								Melon-headed whale			Global,French EEZ		2008	Peponocephala electra	[NO_DEPTH, ON_LAND]	false	false
553e813b-993b-46f4-b42e-d3a5bf064572	e6cf194d-5b8b-4c56-a79c-eb4fdeb0dc87				137103	[70, 86, 40024]				"[{""crossref"":{""citeinfo"":{""origin"":""Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach"",""pubdate"":""2009"",""title"":""OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions"",""onlink"":""http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"",""serinfo"":{""sername"":""Oceanography"",""issue"":""22(2):104-115""}}}}]"			HumanObservation	-2.0			"[{""crossref"":{""citeinfo"":{""origin"":""Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach"",""pubdate"":""2009"",""title"":""OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions"",""onlink"":""http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"",""serinfo"":{""sername"":""Oceanography"",""issue"":""22(2):104-115""}}}}]Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115"			1406_12266	Mammalia	1837	1406			1e-05	1.11						1406	Observatoire Pelagis - Reseau National Echouage (French stranding network) strandings 1934-2020	2003-08-29	1062115200000	1062115200000	1062115200000	2003	29	45.97554	-1.39298																2003-08-29					Delphinidae	136980					POINT(-1.39298 45.97554)					Peponocephala	137022	EPSG:4326							2003-08-29													Identification Type:Visual sighting											Cetacea	2688	Gnathostomata	1828		PELAGIS				Animalia	2							http://creativecommons.org/licenses/by-nc/4.0/								true							Tetrapoda	1831					2024-01-18 14:44:43	8							WoRMS LSID		1406_12266	Visual; shore	present	Cetartiodactyla	370511										PELAGIS									Chordata			1821				1406_12266						PELAGIS					Peponocephala electra	(Gray, 1846)	urn:lsid:marinespecies.org:taxname:137103				-23.0	Peponocephala electra	137103	electra	33.43	14.96			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Odontoceti	148723							Species	"Taxon recorded as ""Peponocephala electra"" by the provider"	valid			Event									2003-08-29 00:00:00								Melon-headed whale			Global,French EEZ		2003	Peponocephala electra	[NO_DEPTH, ON_LAND]	false	false
553e813b-993b-46f4-b42e-d3a5bf064572	adec3595-5ff7-46f8-a047-ee91ccd55317				137103	[70, 86, 40024]				"[{""crossref"":{""citeinfo"":{""origin"":""Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach"",""pubdate"":""2009"",""title"":""OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions"",""onlink"":""http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"",""serinfo"":{""sername"":""Oceanography"",""issue"":""22(2):104-115""}}}}]"			HumanObservation	-2.0			"[{""crossref"":{""citeinfo"":{""origin"":""Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach"",""pubdate"":""2009"",""title"":""OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions"",""onlink"":""http:\/\/www.tos.org\/oceanography\/article\/obis-seamap-the-world-data-center-for-marine-mammal-sea-bird-and-sea-turtle"",""serinfo"":{""sername"":""Oceanography"",""issue"":""22(2):104-115""}}}}]Halpin, P.N., A.J. Read, E. Fujioka, B.D. Best, B. Donnelly, L.J. Hazen, C. Kot, K. Urian, E. LaBrecque, A. Dimatteo, J. Cleary, C. Good, L.B. Crowder, and K.D. Hyrenbach. 2009. OBIS-SEAMAP: The world data center for marine mammal, sea bird, and sea turtle distributions. Oceanography 22(2):104-115"			1406_12267	Mammalia	1837	1406			1e-05	1.11						1406	Observatoire Pelagis - Reseau National Echouage (French stranding network) strandings 1934-2020	2003-08-27	1061942400000	1061942400000	1061942400000	2003	27	45.97554	-1.39298																2003-08-27					Delphinidae	136980					POINT(-1.39298 45.97554)					Peponocephala	137022	EPSG:4326							2003-08-27													Identification Type:Visual sighting											Cetacea	2688	Gnathostomata	1828		PELAGIS				Animalia	2							http://creativecommons.org/licenses/by-nc/4.0/								true							Tetrapoda	1831					2024-01-18 14:44:43	8							WoRMS LSID		1406_12267	Visual; shore	present	Cetartiodactyla	370511										PELAGIS									Chordata			1821				1406_12267						PELAGIS					Peponocephala electra	(Gray, 1846)	urn:lsid:marinespecies.org:taxname:137103				-23.0	Peponocephala electra	137103	electra	33.43	14.96			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Odontoceti	148723							Species	"Taxon recorded as ""Peponocephala electra"" by the provider"	valid			Event									2003-08-27 00:00:00								Melon-headed whale			Global,French EEZ		2003	Peponocephala electra	[NO_DEPTH, ON_LAND]	false	false
dcf9975f-d35f-4433-826b-376385121c98	aa8ea9c4-dc48-4193-b17c-014219d3cef2				137103	[247, 248, 40024, 32389]							HumanObservation	22.2							Mammalia	1837												Sea Watch Foundation Marine Megafauna Sightings: 1971 to present		1282521600000	1282521600000	1282521600000	2010		50.028333	-5.644333		0.0														2010-08-23T00:00:00	SWF_13_200969	Sighting_ID:SIG-K0L4Y		Observation	Delphinidae	136980			EPSG:4326							Peponocephala	137022																					validated by Danielle Gibas on 28/11/2024	verified	Via Dave Powell									Cetacea	2688	Gnathostomata	1828		SeaWatchFoundation				Animalia	2															true				0.0			Tetrapoda	1831		0.0													SWF_13_200969_1		present	Cetartiodactyla	370511																			Chordata			1821														Casual sighting	Peponocephala electra		urn:lsid:marinespecies.org:taxname:137103				1241.0	Peponocephala electra	137103		34.84	12.74			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Odontoceti	148723							Species																						Melon-headed whale						Peponocephala electra	[]	false	false
dcf9975f-d35f-4433-826b-376385121c98	a19763df-6382-4882-8667-2aeb96d20aab				137103	[247, 248, 40024, 34283]							HumanObservation	145.2							Mammalia	1837												Sea Watch Foundation Marine Megafauna Sightings: 1971 to present		1247616000000	1247616000000	1247616000000	2009		57.776217	-5.965417		0.0														2009-07-15T13:30:00	SWF_13_185289	Sighting_ID:SIG-PMN3N		Observation	Delphinidae	136980			EPSG:4326							Peponocephala	137022																					validated by Frazer Coomber on 17/04/2215	verified	Anonymous									Cetacea	2688	Gnathostomata	1828		SeaWatchFoundation				Animalia	2															true				0.0			Tetrapoda	1831		0.0													SWF_13_185289_1		present	Cetartiodactyla	370511																			Chordata			1821														Casual sighting	Peponocephala electra		urn:lsid:marinespecies.org:taxname:137103				9206.0	Peponocephala electra	137103		34.91	10.35			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Odontoceti	148723							Species																						Melon-headed whale						Peponocephala electra	[]	false	false
dcf9975f-d35f-4433-826b-376385121c98	ca0371c2-cfd0-4ebc-bb41-98021cecbb7d				137103	[247, 248, 40024, 34283]							HumanObservation	145.2							Mammalia	1837												Sea Watch Foundation Marine Megafauna Sightings: 1971 to present		1247616000000	1247616000000	1247616000000	2009		57.776217	-5.965417		0.0														2009-07-15T13:30:00	SWF_13_92489	Sighting_ID:SIG-PQ3MW		Observation	Delphinidae	136980			EPSG:4326							Peponocephala	137022																					validated by Frazer Coomber on 26/11/2024	verified	heb whale cruises									Cetacea	2688	Gnathostomata	1828		SeaWatchFoundation				Animalia	2															true				0.0			Tetrapoda	1831		0.0													SWF_13_92489_1		present	Cetartiodactyla	370511																			Chordata			1821														Casual sighting	Peponocephala electra		urn:lsid:marinespecies.org:taxname:137103				9206.0	Peponocephala electra	137103		34.91	10.35			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Odontoceti	148723							Species																						Melon-headed whale						Peponocephala electra	[]	false	false
